CV1	CV2	free energy (kJ/mol)
1.2599999999999998	0.482	inf
1.3199999999999998	0.482	inf
1.38	0.482	inf
1.44	0.482	inf
1.4999999999999998	0.482	inf
1.5599999999999998	0.482	inf
1.62	0.482	inf
1.6799999999999995	0.482	inf
1.7399999999999998	0.482	inf
1.7999999999999998	0.482	inf
1.86	0.482	inf
1.92	0.482	inf
1.98	0.482	inf
2.04	0.482	inf
2.1	0.482	inf
2.16	0.482	inf
2.22	0.482	inf
2.28	0.482	inf
2.34	0.482	inf
2.4	0.482	inf
2.46	0.482	inf
2.52	0.482	inf
2.58	0.482	inf
2.64	0.482	inf
2.7	0.482	inf
2.76	0.482	inf
2.82	0.482	inf
2.88	0.482	inf
2.94	0.482	inf
3.0	0.482	inf
-3.0	0.4985	42.05511420679334
-2.94	0.4985	32.4095676543564
-2.88	0.4985	26.1841365440402
-2.82	0.4985	23.103851340292795
-2.76	0.4985	21.87318950611148
-2.7	0.4985	18.28574762379768
-2.64	0.4985	14.991779193575958
-2.58	0.4985	11.659478412858377
-2.52	0.4985	7.3078044025326605
-2.46	0.4985	3.535446618387436
-2.4	0.4985	0.7562846319093434
-2.34	0.4985	-1.0829364591354371
-2.28	0.4985	-2.1253842510978926
-2.22	0.4985	-2.4136969769601815
-2.16	0.4985	-1.9941669180499249
-2.1	0.4985	-0.9541582622925779
-2.04	0.4985	0.5465352997491673
-1.98	0.4985	2.2574137511280448
-1.92	0.4985	3.958195407331352
-1.86	0.4985	5.690483759903298
-1.8	0.4985	7.551960372911791
-1.74	0.4985	9.6988773082291
-1.6800000000000002	0.4985	12.200623301261462
-1.62	0.4985	14.443940308188065
-1.56	0.4985	15.796055209879048
-1.5	0.4985	17.01944604387713
-1.44	0.4985	18.98933461567088
-1.38	0.4985	20.0694439780248
-1.32	0.4985	22.785683842930045
-1.26	0.4985	28.76930757883865
-1.2000000000000002	0.4985	35.70580287545992
-1.14	0.4985	35.715773397204565
-1.08	0.4985	39.08321355355096
-1.02	0.4985	45.90917364515219
-0.96	0.4985	58.7747480844017
-0.9000000000000001	0.4985	80.93421263561076
-0.84	0.4985	76.54026802953247
-0.78	0.4985	73.85947472411546
-0.7200000000000001	0.4985	74.77052904589843
-0.6600000000000001	0.4985	79.27343099488142
-0.6000000000000001	0.4985	87.3681805710644
-0.54	0.4985	inf
-0.4800000000000001	0.4985	inf
-0.4200000000000001	0.4985	inf
-0.3600000000000001	0.4985	inf
-0.3000000000000001	0.4985	inf
-0.24000000000000007	0.4985	inf
-0.1800000000000001	0.4985	inf
-0.12000000000000012	0.4985	inf
-0.0600000000000001	0.4985	inf
-1.1102230246251563e-16	0.4985	inf
0.05999999999999989	0.4985	inf
0.11999999999999988	0.4985	inf
0.17999999999999988	0.4985	inf
0.23999999999999988	0.4985	inf
0.2999999999999999	0.4985	inf
0.3599999999999999	0.4985	inf
0.41999999999999993	0.4985	inf
0.4799999999999999	0.4985	inf
0.5399999999999998	0.4985	inf
0.5999999999999999	0.4985	inf
0.6599999999999999	0.4985	inf
0.72	0.4985	inf
0.7799999999999998	0.4985	inf
0.8399999999999999	0.4985	inf
0.8999999999999998	0.4985	inf
0.9599999999999999	0.4985	inf
1.0199999999999998	0.4985	inf
1.0799999999999998	0.4985	inf
1.14	0.4985	inf
1.1999999999999995	0.4985	inf
1.2599999999999998	0.4985	inf
1.3199999999999998	0.4985	inf
1.38	0.4985	inf
1.44	0.4985	inf
1.4999999999999998	0.4985	inf
1.5599999999999998	0.4985	inf
1.62	0.4985	inf
1.6799999999999995	0.4985	inf
1.7399999999999998	0.4985	inf
1.7999999999999998	0.4985	inf
1.86	0.4985	inf
1.92	0.4985	inf
1.98	0.4985	inf
2.04	0.4985	inf
2.1	0.4985	inf
2.16	0.4985	inf
2.22	0.4985	inf
2.28	0.4985	inf
2.34	0.4985	inf
2.4	0.4985	inf
2.46	0.4985	inf
2.52	0.4985	inf
2.58	0.4985	inf
2.64	0.4985	inf
2.7	0.4985	inf
2.76	0.4985	inf
2.82	0.4985	inf
2.88	0.4985	inf
2.94	0.4985	inf
3.0	0.4985	inf
-3.0	0.515	40.832307563573806
-2.94	0.515	31.19796182787371
-2.88	0.515	25.000523198445663
-2.82	0.515	21.969848139922227
-2.76	0.515	20.761697836810864
-2.7	0.515	17.21417638518211
-2.64	0.515	13.894149235198164
-2.58	0.515	10.376632032920789
-2.52	0.515	5.951742275063886
-2.46	0.515	2.176708146028536
-2.4	0.515	-0.6003327436598633
-2.34	0.515	-2.4443164184178494
-2.28	0.515	-3.491084998932367
-2.22	0.515	-3.778152148840684
-2.16	0.515	-3.3616226934055864
-2.1	0.515	-2.3472897208339445
-2.04	0.515	-0.8874942096508469
-1.98	0.515	0.7952747067050877
-1.92	0.515	2.485340040439099
-1.86	0.515	4.195616851691694
-1.8	0.515	6.011618292269486
-1.74	0.515	8.167111021200041
-1.6800000000000002	0.515	10.685106688275903
-1.62	0.515	12.904627900537252
-1.56	0.515	14.330876614521255
-1.5	0.515	15.676719737134915
-1.44	0.515	17.569414560195717
-1.38	0.515	18.4400363032476
-1.32	0.515	21.11927760608562
-1.26	0.515	27.06599143990637
-1.2000000000000002	0.515	32.998268453138834
-1.14	0.515	32.96311108607929
-1.08	0.515	36.32448748294739
-1.02	0.515	42.892836537506064
-0.96	0.515	46.51777371456712
-0.9000000000000001	0.515	47.833716537787126
-0.84	0.515	52.667616585502415
-0.78	0.515	60.948577315479405
-0.7200000000000001	0.515	69.52367408074917
-0.6600000000000001	0.515	73.73291842994098
-0.6000000000000001	0.515	81.2427035197927
-0.54	0.515	inf
-0.4800000000000001	0.515	inf
-0.4200000000000001	0.515	inf
-0.3600000000000001	0.515	inf
-0.3000000000000001	0.515	inf
-0.24000000000000007	0.515	inf
-0.1800000000000001	0.515	inf
-0.12000000000000012	0.515	inf
-0.0600000000000001	0.515	inf
-1.1102230246251563e-16	0.515	inf
0.05999999999999989	0.515	inf
0.11999999999999988	0.515	inf
0.17999999999999988	0.515	inf
0.23999999999999988	0.515	inf
0.2999999999999999	0.515	inf
0.3599999999999999	0.515	inf
0.41999999999999993	0.515	inf
0.4799999999999999	0.515	inf
0.5399999999999998	0.515	inf
0.5999999999999999	0.515	inf
0.6599999999999999	0.515	inf
0.72	0.515	inf
0.7799999999999998	0.515	inf
0.8399999999999999	0.515	inf
0.8999999999999998	0.515	inf
0.9599999999999999	0.515	inf
1.0199999999999998	0.515	inf
1.0799999999999998	0.515	inf
1.14	0.515	inf
1.1999999999999995	0.515	inf
1.2599999999999998	0.515	inf
1.3199999999999998	0.515	inf
1.38	0.515	inf
1.44	0.515	inf
1.4999999999999998	0.515	inf
1.5599999999999998	0.515	inf
1.62	0.515	inf
1.6799999999999995	0.515	inf
1.7399999999999998	0.515	inf
1.7999999999999998	0.515	inf
1.86	0.515	inf
1.92	0.515	inf
1.98	0.515	inf
2.04	0.515	inf
2.1	0.515	inf
2.16	0.515	inf
2.22	0.515	inf
2.28	0.515	inf
2.34	0.515	inf
2.4	0.515	inf
2.46	0.515	inf
2.52	0.515	inf
2.58	0.515	inf
2.64	0.515	inf
2.7	0.515	inf
2.76	0.515	inf
2.82	0.515	inf
2.88	0.515	inf
2.94	0.515	inf
3.0	0.515	inf
-3.0	0.5315	39.88039957555537
-2.94	0.5315	30.255943235488328
-2.88	0.5315	24.083334359667766
-2.82	0.5315	21.0950120357486
-2.76	0.5315	19.88484634046254
-2.7	0.5315	16.368386579644596
-2.64	0.5315	13.024480056243526
-2.58	0.5315	9.311246163741137
-2.52	0.5315	4.816496541467948
-2.46	0.5315	1.0382390642837729
-2.4	0.5315	-1.740873613469025
-2.34	0.5315	-3.5919790364182087
-2.28	0.5315	-4.644382936391004
-2.22	0.5315	-4.9313611641450406
-2.16	0.5315	-4.519089291086156
-2.1	0.5315	-3.532890182091404
-2.04	0.5315	-2.1161352530542006
-1.98	0.5315	-0.46295532297645337
-1.92	0.5315	1.2148501406928152
-1.86	0.5315	2.899498432795373
-1.8	0.5315	4.671403631681022
-1.74	0.5315	6.831854922007638
-1.6800000000000002	0.5315	9.35556639803495
-1.62	0.5315	11.557875542541344
-1.56	0.5315	13.050636346271473
-1.5	0.5315	14.501550230525725
-1.44	0.5315	16.337717388131598
-1.38	0.5315	17.066323780818735
-1.32	0.5315	19.719736262448304
-1.26	0.5315	25.614775530172647
-1.2000000000000002	0.5315	30.548455645725227
-1.14	0.5315	30.481902088164123
-1.08	0.5315	33.83889460851032
-1.02	0.5315	40.326552645777376
-0.96	0.5315	43.40529311739276
-0.9000000000000001	0.5315	44.7116649929943
-0.84	0.5315	49.545832938037705
-0.78	0.5315	57.83561975277847
-0.7200000000000001	0.5315	66.38925607693997
-0.6600000000000001	0.5315	69.99685663001104
-0.6000000000000001	0.5315	76.03494679946736
-0.54	0.5315	85.00702260735686
-0.4800000000000001	0.5315	130.39144215060094
-0.4200000000000001	0.5315	135.20570906676724
-0.3600000000000001	0.5315	143.6118236101335
-0.3000000000000001	0.5315	inf
-0.24000000000000007	0.5315	inf
-0.1800000000000001	0.5315	inf
-0.12000000000000012	0.5315	inf
-0.0600000000000001	0.5315	inf
-1.1102230246251563e-16	0.5315	inf
0.05999999999999989	0.5315	inf
0.11999999999999988	0.5315	inf
0.17999999999999988	0.5315	inf
0.23999999999999988	0.5315	inf
0.2999999999999999	0.5315	inf
0.3599999999999999	0.5315	inf
0.41999999999999993	0.5315	inf
0.4799999999999999	0.5315	inf
0.5399999999999998	0.5315	inf
0.5999999999999999	0.5315	inf
0.6599999999999999	0.5315	inf
0.72	0.5315	inf
0.7799999999999998	0.5315	inf
0.8399999999999999	0.5315	inf
0.8999999999999998	0.5315	inf
0.9599999999999999	0.5315	inf
1.0199999999999998	0.5315	inf
1.0799999999999998	0.5315	inf
1.14	0.5315	inf
1.1999999999999995	0.5315	inf
1.2599999999999998	0.5315	inf
1.3199999999999998	0.5315	inf
1.38	0.5315	inf
1.44	0.5315	inf
1.4999999999999998	0.5315	inf
1.5599999999999998	0.5315	inf
1.62	0.5315	inf
1.6799999999999995	0.5315	inf
1.7399999999999998	0.5315	inf
1.7999999999999998	0.5315	inf
1.86	0.5315	inf
1.92	0.5315	inf
1.98	0.5315	inf
2.04	0.5315	inf
2.1	0.5315	inf
2.16	0.5315	inf
2.22	0.5315	inf
2.28	0.5315	inf
2.34	0.5315	inf
2.4	0.5315	inf
2.46	0.5315	inf
2.52	0.5315	inf
2.58	0.5315	inf
2.64	0.5315	inf
2.7	0.5315	inf
2.76	0.5315	inf
2.82	0.5315	inf
2.88	0.5315	inf
2.94	0.5315	inf
3.0	0.5315	inf
-3.0	0.548	39.19947702569634
-2.94	0.548	29.583731943624397
-2.88	0.548	23.432970206260556
-2.82	0.548	20.47907413286929
-2.76	0.548	19.2367124243086
-2.7	0.548	15.736196339789712
-2.64	0.548	12.37071727758022
-2.58	0.548	8.456180402774226
-2.52	0.548	3.89855200793012
-2.46	0.548	0.11738711040791272
-2.4	0.548	-2.6680471519436884
-2.34	0.548	-4.528417477831661
-2.28	0.548	-5.587628562332741
-2.22	0.548	-5.876105769260663
-2.16	0.548	-5.469892129472712
-2.1	0.548	-4.514606624245104
-2.04	0.548	-3.143014203468059
-1.98	0.548	-1.5206972830965877
-1.92	0.548	0.14323946287670605
-1.86	0.548	1.7991283220623424
-1.8	0.548	3.5283464837267315
-1.74	0.548	5.689110538224088
-1.6800000000000002	0.548	8.209358705525231
-1.62	0.548	10.400460285096404
-1.56	0.548	11.95210797763314
-1.5	0.548	13.489459375750968
-1.44	0.548	15.294163345199166
-1.38	0.548	15.947422663883986
-1.32	0.548	18.58409652467987
-1.26	0.548	24.404087042642924
-1.2000000000000002	0.548	28.323713310019407
-1.14	0.548	28.252262454286928
-1.08	0.548	31.613179046223586
-1.02	0.548	38.00666063797767
-0.96	0.548	40.56152487052496
-0.9000000000000001	0.548	41.85928728825442
-0.84	0.548	46.692030538111645
-0.78	0.548	54.99125878560719
-0.7200000000000001	0.548	63.742662763151216
-0.6600000000000001	0.548	67.26295398367594
-0.6000000000000001	0.548	73.18756922328893
-0.54	0.548	82.04237348262184
-0.4800000000000001	0.548	104.60993259430644
-0.4200000000000001	0.548	109.40663775990755
-0.3600000000000001	0.548	101.97972907839495
-0.3000000000000001	0.548	93.15120366071075
-0.24000000000000007	0.548	87.91106143745466
-0.1800000000000001	0.548	86.26276613858649
-0.12000000000000012	0.548	88.20631846422985
-0.0600000000000001	0.548	93.74171841707329
-1.1102230246251563e-16	0.548	inf
0.05999999999999989	0.548	inf
0.11999999999999988	0.548	inf
0.17999999999999988	0.548	inf
0.23999999999999988	0.548	inf
0.2999999999999999	0.548	inf
0.3599999999999999	0.548	inf
0.41999999999999993	0.548	inf
0.4799999999999999	0.548	inf
0.5399999999999998	0.548	inf
0.5999999999999999	0.548	inf
0.6599999999999999	0.548	inf
0.72	0.548	inf
0.7799999999999998	0.548	inf
0.8399999999999999	0.548	inf
0.8999999999999998	0.548	inf
0.9599999999999999	0.548	inf
1.0199999999999998	0.548	inf
1.0799999999999998	0.548	inf
1.14	0.548	inf
1.1999999999999995	0.548	inf
1.2599999999999998	0.548	inf
1.3199999999999998	0.548	inf
1.38	0.548	inf
1.44	0.548	inf
1.4999999999999998	0.548	inf
1.5599999999999998	0.548	inf
1.62	0.548	inf
1.6799999999999995	0.548	inf
1.7399999999999998	0.548	inf
1.7999999999999998	0.548	inf
1.86	0.548	inf
1.92	0.548	inf
1.98	0.548	inf
2.04	0.548	inf
2.1	0.548	inf
2.16	0.548	inf
2.22	0.548	inf
2.28	0.548	inf
2.34	0.548	inf
2.4	0.548	inf
2.46	0.548	inf
2.52	0.548	inf
2.58	0.548	inf
2.64	0.548	inf
2.7	0.548	inf
2.76	0.548	inf
2.82	0.548	inf
2.88	0.548	inf
2.94	0.548	inf
3.0	0.548	inf
-3.0	0.5645	38.78961674584608
-2.94	0.5645	29.181524452901616
-2.88	0.5645	23.049792362769427
-2.82	0.5645	20.121664644272077
-2.76	0.5645	18.811430272224325
-2.7	0.5645	15.304578691530203
-2.64	0.5645	11.91865600522758
-2.58	0.5645	7.803892606689309
-2.52	0.5645	3.1942070663884605
-2.46	0.5645	-0.588473230518798
-2.4	0.5645	-3.384426899699972
-2.34	0.5645	-5.256079464032192
-2.28	0.5645	-6.323252394258903
-2.22	0.5645	-6.61535285135308
-2.16	0.5645	-6.217610900001777
-2.1	0.5645	-5.296320704352321
-2.04	0.5645	-3.972040550913948
-1.98	0.5645	-2.381786407811771
-1.92	0.5645	-0.733342488082789
-1.86	0.5645	0.891395986169004
-1.8	0.5645	2.579417822544312
-1.74	0.5645	4.734452458723383
-1.6800000000000002	0.5645	7.242060737969729
-1.62	0.5645	9.42683153112846
-1.56	0.5645	11.032267249335383
-1.5	0.5645	12.639735752154303
-1.44	0.5645	14.439262537038196
-1.38	0.5645	15.080867507901797
-1.32	0.5645	17.706861179069325
-1.26	0.5645	23.41040041570547
-1.2000000000000002	0.5645	26.288276428277307
-1.14	0.5645	26.220059992282252
-1.08	0.5645	29.561972789894728
-1.02	0.5645	35.78672116239227
-0.96	0.5645	37.96849757753969
-0.9000000000000001	0.5645	39.27456146426109
-0.84	0.5645	44.079643383327216
-0.78	0.5645	51.213956528527845
-0.7200000000000001	0.5645	54.73283762490567
-0.6600000000000001	0.5645	57.880755501602856
-0.6000000000000001	0.5645	62.40095370950261
-0.54	0.5645	69.62863297815232
-0.4800000000000001	0.5645	76.76195318667811
-0.4200000000000001	0.5645	78.52007124176137
-0.3600000000000001	0.5645	78.78861718222677
-0.3000000000000001	0.5645	77.5080383923507
-0.24000000000000007	0.5645	78.50169456495526
-0.1800000000000001	0.5645	81.55465218870573
-0.12000000000000012	0.5645	84.30468803183065
-0.0600000000000001	0.5645	84.64452257526112
-1.1102230246251563e-16	0.5645	85.65351843193402
0.05999999999999989	0.5645	90.03239793908382
0.11999999999999988	0.5645	98.00312507343362
0.17999999999999988	0.5645	inf
0.23999999999999988	0.5645	inf
0.2999999999999999	0.5645	inf
0.3599999999999999	0.5645	inf
0.41999999999999993	0.5645	inf
0.4799999999999999	0.5645	inf
0.5399999999999998	0.5645	inf
0.5999999999999999	0.5645	inf
0.6599999999999999	0.5645	inf
0.72	0.5645	inf
0.7799999999999998	0.5645	inf
0.8399999999999999	0.5645	inf
0.8999999999999998	0.5645	inf
0.9599999999999999	0.5645	inf
1.0199999999999998	0.5645	inf
1.0799999999999998	0.5645	inf
1.14	0.5645	inf
1.1999999999999995	0.5645	inf
1.2599999999999998	0.5645	inf
1.3199999999999998	0.5645	inf
1.38	0.5645	inf
1.44	0.5645	inf
1.4999999999999998	0.5645	inf
1.5599999999999998	0.5645	inf
1.62	0.5645	inf
1.6799999999999995	0.5645	inf
1.7399999999999998	0.5645	inf
1.7999999999999998	0.5645	inf
1.86	0.5645	inf
1.92	0.5645	inf
1.98	0.5645	inf
2.04	0.5645	inf
2.1	0.5645	inf
2.16	0.5645	inf
2.22	0.5645	inf
2.28	0.5645	inf
2.34	0.5645	inf
2.4	0.5645	inf
2.46	0.5645	inf
2.52	0.5645	inf
2.58	0.5645	inf
2.64	0.5645	inf
2.7	0.5645	inf
2.76	0.5645	inf
2.82	0.5645	inf
2.88	0.5645	inf
2.94	0.5645	inf
3.0	0.5645	inf
-3.0	0.581	38.65088669006388
-2.94	0.581	29.049495256552632
-2.88	0.581	22.934120026465862
-2.82	0.581	20.02228013865608
-2.76	0.581	18.603650855070597
-2.7	0.581	15.060993729085109
-2.64	0.581	11.652699670470176
-2.58	0.581	7.347080233268859
-2.52	0.581	2.6997987537390338
-2.46	0.581	-1.0818704248954774
-2.4	0.581	-3.8924087920922026
-2.34	0.581	-5.777358632961951
-2.28	0.581	-6.853792282025869
-2.22	0.581	-7.152268024751971
-2.16	0.581	-6.766069564830692
-2.1	0.581	-5.88211881576518
-2.04	0.581	-4.6074156999755695
-1.98	0.581	-3.0504998325878354
-1.92	0.581	-1.4189945746638677
-1.86	0.581	0.17329208958652795
-1.8	0.581	1.8218645813899408
-1.74	0.581	3.9642337546211586
-1.6800000000000002	0.581	6.450280402449871
-1.62	0.581	8.631385075728337
-1.56	0.581	10.288167115698208
-1.5	0.581	11.953485702637431
-1.44	0.581	13.769801511749908
-1.38	0.581	14.460600447438413
-1.32	0.581	17.080275986259146
-1.26	0.581	22.60770878267816
-1.2000000000000002	0.581	24.526183988587995
-1.14	0.581	24.477553357512843
-1.08	0.581	27.808135911318324
-1.02	0.581	33.87200059393992
-0.96	0.581	35.65915763268406
-0.9000000000000001	0.581	36.96484737237032
-0.84	0.581	41.76026663992557
-0.78	0.581	48.60837198092205
-0.7200000000000001	0.581	51.74191390557465
-0.6600000000000001	0.581	54.78837142419414
-0.6000000000000001	0.581	57.34805319177944
-0.54	0.581	54.43757087128071
-0.4800000000000001	0.581	51.19527302443008
-0.4200000000000001	0.581	50.6566019438456
-0.3600000000000001	0.581	53.517452067437226
-0.3000000000000001	0.581	59.81903940218219
-0.24000000000000007	0.581	71.9275005539442
-0.1800000000000001	0.581	78.25761758959923
-0.12000000000000012	0.581	80.3082107824288
-0.0600000000000001	0.581	80.66527077057782
-1.1102230246251563e-16	0.581	82.22068612400768
0.05999999999999989	0.581	86.89331569734088
0.11999999999999988	0.581	95.14274224948112
0.17999999999999988	0.581	inf
0.23999999999999988	0.581	inf
0.2999999999999999	0.581	inf
0.3599999999999999	0.581	inf
0.41999999999999993	0.581	inf
0.4799999999999999	0.581	inf
0.5399999999999998	0.581	inf
0.5999999999999999	0.581	inf
0.6599999999999999	0.581	inf
0.72	0.581	inf
0.7799999999999998	0.581	inf
0.8399999999999999	0.581	inf
0.8999999999999998	0.581	inf
0.9599999999999999	0.581	inf
1.0199999999999998	0.581	inf
1.0799999999999998	0.581	inf
1.14	0.581	inf
1.1999999999999995	0.581	inf
1.2599999999999998	0.581	inf
1.3199999999999998	0.581	inf
1.38	0.581	inf
1.44	0.581	inf
1.4999999999999998	0.581	inf
1.5599999999999998	0.581	inf
1.62	0.581	inf
1.6799999999999995	0.581	inf
1.7399999999999998	0.581	inf
1.7999999999999998	0.581	inf
1.86	0.581	inf
1.92	0.581	inf
1.98	0.581	inf
2.04	0.581	inf
2.1	0.581	inf
2.16	0.581	inf
2.22	0.581	inf
2.28	0.581	inf
2.34	0.581	inf
2.4	0.581	inf
2.46	0.581	inf
2.52	0.581	inf
2.58	0.581	inf
2.64	0.581	inf
2.7	0.581	inf
2.76	0.581	inf
2.82	0.581	inf
2.88	0.581	inf
2.94	0.581	inf
3.0	0.581	inf
-3.0	0.5975	38.78334690778005
-2.94	0.5975	29.187798344288463
-2.88	0.5975	23.086226556865373
-2.82	0.5975	20.18024789353153
-2.76	0.5975	18.60894156891973
-2.7	0.5975	14.994744656303563
-2.64	0.5975	11.557119953501957
-2.58	0.5975	7.079510380817744
-2.52	0.5975	2.4120095112599462
-2.46	0.5975	-1.3651387640137422
-2.4	0.5975	-4.19415187146111
-2.34	0.5975	-6.094561370584061
-2.28	0.5975	-7.181880569674777
-2.22	0.5975	-7.490163250941318
-2.16	0.5975	-7.119244235500025
-2.1	0.5975	-6.276172422038564
-2.04	0.5975	-5.053495744771167
-1.98	0.5975	-3.531437769817447
-1.92	0.5975	-1.917998021067856
-1.86	0.5975	-0.3580593332788852
-1.8	0.5975	1.253263850203327
-1.74	0.5975	3.37531321510374
-1.6800000000000002	0.5975	5.830299223138745
-1.62	0.5975	8.006875422798986
-1.56	0.5975	9.714842383877697
-1.5	0.5975	11.43111474895112
-1.44	0.5975	13.278241362552755
-1.38	0.5975	14.075155457507773
-1.32	0.5975	16.69036965303292
-1.26	0.5975	21.952000104642508
-1.2000000000000002	0.5975	22.971607475968817
-1.14	0.5975	22.95417523972081
-1.08	0.5975	26.258405116456515
-1.02	0.5975	31.909784511003654
-0.96	0.5975	33.25398715744246
-0.9000000000000001	0.5975	34.73747861594743
-0.84	0.5975	39.600366908887914
-0.78	0.5975	46.20501501621768
-0.7200000000000001	0.5975	48.9974765213458
-0.6600000000000001	0.5975	51.972302811240986
-0.6000000000000001	0.5975	54.13843372585089
-0.54	0.5975	51.28487423557445
-0.4800000000000001	0.5975	48.19618927695153
-0.4200000000000001	0.5975	47.696491043244144
-0.3600000000000001	0.5975	50.55862165572688
-0.3000000000000001	0.5975	56.81136763333167
-0.24000000000000007	0.5975	66.42786877217283
-0.1800000000000001	0.5975	67.53741402318003
-0.12000000000000012	0.5975	69.25190767385139
-0.0600000000000001	0.5975	73.53711441371338
-1.1102230246251563e-16	0.5975	78.67543150798387
0.05999999999999989	0.5975	83.77691120748393
0.11999999999999988	0.5975	91.0324924560748
0.17999999999999988	0.5975	101.38978461041444
0.23999999999999988	0.5975	inf
0.2999999999999999	0.5975	inf
0.3599999999999999	0.5975	inf
0.41999999999999993	0.5975	inf
0.4799999999999999	0.5975	inf
0.5399999999999998	0.5975	inf
0.5999999999999999	0.5975	inf
0.6599999999999999	0.5975	inf
0.72	0.5975	inf
0.7799999999999998	0.5975	inf
0.8399999999999999	0.5975	inf
0.8999999999999998	0.5975	inf
0.9599999999999999	0.5975	inf
1.0199999999999998	0.5975	inf
1.0799999999999998	0.5975	inf
1.14	0.5975	inf
1.1999999999999995	0.5975	inf
1.2599999999999998	0.5975	inf
1.3199999999999998	0.5975	inf
1.38	0.5975	inf
1.44	0.5975	inf
1.4999999999999998	0.5975	inf
1.5599999999999998	0.5975	inf
1.62	0.5975	inf
1.6799999999999995	0.5975	inf
1.7399999999999998	0.5975	inf
1.7999999999999998	0.5975	inf
1.86	0.5975	inf
1.92	0.5975	inf
1.98	0.5975	inf
2.04	0.5975	inf
2.1	0.5975	inf
2.16	0.5975	inf
2.22	0.5975	inf
2.28	0.5975	inf
2.34	0.5975	inf
2.4	0.5975	inf
2.46	0.5975	inf
2.52	0.5975	inf
2.58	0.5975	inf
2.64	0.5975	inf
2.7	0.5975	inf
2.76	0.5975	inf
2.82	0.5975	inf
2.88	0.5975	inf
2.94	0.5975	inf
3.0	0.5975	inf
-3.0	0.614	39.187050422401725
-2.94	0.614	29.596568607305315
-2.88	0.614	23.506336288012267
-2.82	0.614	20.594687097914683
-2.76	0.614	18.82399267239052
-2.7	0.614	15.097853071775283
-2.64	0.614	11.61772473918143
-2.58	0.614	6.99688294921156
-2.52	0.614	2.3282032102932626
-2.46	0.614	-1.4403298792765686
-2.4	0.614	-4.2915352796539485
-2.34	0.614	-6.209866653841746
-2.28	0.614	-7.310196086170362
-2.22	0.614	-7.632383887254317
-2.16	0.614	-7.281090868338003
-2.1	0.614	-6.4825379377969945
-2.04	0.614	-5.314559108228605
-1.98	0.614	-3.8292755265457497
-1.92	0.614	-2.2346367967016847
-1.86	0.614	-0.7053079018980668
-1.8	0.614	0.8715962982002889
-1.74	0.614	2.965029243550185
-1.6800000000000002	0.614	5.377847729773856
-1.62	0.614	7.544435118412685
